jy,jm,cid,symbol,sg12,sg3,rg,opg,npg,om,nm,mt,ic,eq,pe,ps,liq,stability,vol,mom,growth_s,prof_s,val_s,mkt_s,dq,score,ttm_np,pe_invalid,fwd3,fwd6,fwd12
1400,4,8ecb7116a860463b6dee7ca13dcf73ea,شبصیر,,26.596219629924246,,0.0,354.79099678456595,,,,,,0.17639988687782807,,0.0,0.7542436693660128,2.7745190740586576,40.0,20.13950248756219,6.5,9.726027397260275,8.82,0.69,31.1780156205275,4667520000.0,False,0.09218436873747504,0.16152304609218682,0.19679358717435025
1400,4,9014071d39f25d22b48f82c550918f60,زکشت,,3.878374764442838,,-15.259752585594422,18.72,,,,,,6.163072776280323,,0.0,0.8829331395221147,2.648992633423807,-21.722013009243412,6.217512437810945,6.5,1.5068493150684936,7.64,0.69,15.086409609486813,222600000.0,False,-0.2853706538377432,-0.47233763393833383,-0.3000218674830524
1400,4,94e5dd63557afa43251119cb808facf2,پتایر,,-2.7409821919262445,96.99964719026245,295.4800069371214,309.90497877983415,35.24837227449476,,17.245170386122645,55.69215113830952,0.023287211716794237,3.5195530726256985,,0.0,0.7994392804191363,2.6765433154114024,7.325383304940369,23.285572139303483,9.9,2.3287671232876717,8.16,0.69,30.135294091187887,3538017340.0,False,-0.16587301587301617,-0.45714285714285763,-0.43174603174603154
1400,4,980b075e10e0e4da4ae747bc7b6c3825,غپینو,,7.779985369147968,,-100.0,17.48878923766816,,,,,,0.9656488549618321,,0.0,0.8277356445159851,2.4845240607701506,-8.992805755395683,1.2155223880597017,6.5,5.89041095890411,8.12,0.69,14.99089400940503,1735070634.0,False,-0.36363636363636387,-0.5612648221343872,-0.5296442687747032
1400,4,9a98774de11b0af3874a6f2b69db1b58,انرژی,,17.514080629111884,,0.0,60.07194244604317,,,,,,32.89775280898876,,0.0,0.7117683711846603,1.8169208299478201,-17.391304347826086,12.751243781094528,6.5,0.0,3.080000000000001,0.6299999999999999,14.068683582089553,534000000.0,False,0.2370299532087845,-0.012090576863963753,-0.3386386147067858
1400,4,9f4709224be63e56349d1cc368e5f005,ارفع,,40.050230957884025,,0.0,227.31428571428572,,,,,,1.3044692737430168,,0.0,0.5559691061699228,2.2342477385538664,14.414046549612092,19.180298507462687,6.5,4.931506849315069,7.52,0.69,26.310945696176653,25776000000.0,False,0.054960742326910283,-0.09279086366880807,-0.1274089935760162
1400,4,a0a860bea50008bf8d2189168b782225,آریا,,-9.222584851886296,,0.0,162.51629726206,,,,,,1.2339210330270673,,0.0,0.7461315510962718,1.3987912605436679,6.821927624507351,15.415522388059701,6.5,5.205479452054796,8.76,0.69,24.757891269679,110754742080.0,False,0.2150667471657608,0.18997786274904316,0.33547997585027023
1400,4,a6ad819831020eba3d6400887affac3f,ساربیل,,87.78507492333858,,0.0,54.395604395604394,,,,,,29.26690391459075,,0.0,0.07518492910604213,2.5787857585624128,-14.261884904086742,14.106069651741294,6.5,0.13698630136986356,5.28,0.76,19.77752252436448,134880000.0,False,-0.27127918287937725,-0.5071741245136188,-0.2664153696498057
1400,4,a7c92003e95722cea2d38ba5306603b9,فباهنر,,33.62305103154337,,0.0,120.76353720296065,,,,,,0.22710428798305982,,0.0,0.7977855052149968,3.692056372442045,19.056429232192418,16.07781094527363,6.5,9.452054794520548,7.12,0.69,27.013407360457975,6375375000.0,False,0.22766122766122887,0.1973581973581986,0.2564102564102593
1400,4,b3cd7f653dc0d5fd0e3a6dca3ddedf1b,دابور,,51.36602713826335,,0.0,68.75449532486215,,,,,,2.1414491209376667,,0.0,0.804312188833841,2.3437338827484457,34.83730291848373,14.425671641791045,6.5,3.287671232876712,10.16,0.69,23.717606583520748,2252400000.0,False,0.14616245801716676,-0.08147779574573888,0.12613509142928336
1400,4,b694bdef08321e4aa9a9324af55183a3,دسینا,,34.20704960254135,,0.0,13.825608798114688,,,,,,3.137336093857833,,0.0,0.8125581058074269,2.5068989682838625,18.170002599428138,11.504278606965174,6.5,2.73972602739726,9.16,0.69,20.633763197710078,1159200000.0,False,-0.10646722393312735,-0.06863176418829708,0.1357237131544229
1400,4,bbb81179fce8ad6deb0c746c9ed1d951,خنصیر,,37.68878972868617,,0.0,415.7608695652174,,,,,,8.055848261327714,,0.0,0.40344194420233914,1.3357168493184417,-5.582314437445968,20.619502487562187,6.5,1.095890410958904,3.0,0.6299999999999999,19.665697526068286,196600534.0,False,1.001305057096249,0.1269168026101155,-0.03915171288743724
1400,4,bda1926ec65a0bac619855e021b6b61c,شگویا,,-10.045311717307792,,0.0,33.80726698262243,,,,,,5.1664698937426214,,0.0,0.7640998809959648,3.202812666328272,31.21439280359819,9.839800995024875,6.5,1.7808219178082196,7.720000000000001,0.76,19.63887341375315,20292143102.0,False,0.0806672760511884,-0.00639853747714858,0.019881170018282157
1400,4,bde997b478a960687f241894a21e4fdb,فملی,,59.53474662139679,,0.0,118.46977159536416,,,,,,0.9243323442136498,,0.0,0.5664762800608061,1.917462954242072,1.2185215272136452,16.728557213930348,6.5,6.027397260273972,7.08,0.69,25.07180858720098,269600000000.0,False,0.09069020866773725,0.09069020866773725,-0.011235955056180025
1400,4,c373c2297b48b0838e26f18bf2419ddb,کرماشا,,162.84166325402282,,0.0,80.38914490527394,,,,,,1.2656826568265682,,0.0,0.47474612146590234,2.5118991746271555,31.456367924528305,15.662686567164178,6.5,5.068493150684931,7.92,0.69,24.254314005315884,12433371600.0,False,0.27719219555954244,0.16797488226059687,0.49159004261045225
1400,4,c45bd2f33db1b2f949e77b9db3b4ec72,کطبس,,29.644507461773074,,0.0,398.381601362862,,,,,,0.7289352247479064,,0.0,0.3676096815658241,2.96508215031892,-0.4435107376283831,20.19283582089552,6.5,7.260273972602739,5.08,0.69,26.932845757513793,1082435000.0,False,-0.04994138335287257,-0.2579132473622504,0.18827667057444408
1400,4,c5978431f5fc7f58270049f2352c5a00,پاسا,,53.845210283912046,,0.0,285.5784469096672,,,,,,1.02301685162351,,0.0,0.7572012879744701,2.8133445514749247,-7.403273809523814,20.257313432835822,6.5,5.753424657534247,6.359999999999999,0.69,26.820809282355345,2189700000.0,False,-0.10807553234230538,-0.3527521092808349,-0.32181599035757213
1400,4,c629b0270c5a5e7f60f68d0cb34f55df,غمینو,,13.716677928963561,,133.4254143646409,127.7056277056277,,,,,,0.7937262357414449,,0.0,0.7452817554672575,2.899779947477934,-5.756207674943569,19.39283582089552,6.5,6.849315068493151,6.119999999999999,0.69,26.814884113678175,592789376.0,False,-0.04790419161676662,-0.30179640718562906,0.007185628742514938
1400,4,c830a9da03fc01d31766b115fa297d6c,حتاید,,-6.352941176470583,,0.0,138.6736214605067,,,,,,0.40555729004058694,,0.0,0.9075790122726309,2.8042967828727985,3.013481363996817,14.829253731343282,6.5,8.356164383561644,8.280000000000001,0.69,26.196138499284398,6245850000.0,False,-0.10315627405696659,-0.24249422632794415,-0.19168591224018316
1400,4,c948737bdfc349d67b85aee1855d53b9,زقیام,,10.973241831629288,,-7.123516704642974,5.213825424721734,,,,,,1.55456570155902,,0.0,0.851862860990133,2.3406387085678366,-19.77011494252874,6.123980099502487,6.5,4.2465753424657535,8.159999999999998,0.69,17.271083254958082,628600000.0,False,-0.1425501432664753,-0.27793696275071644,-0.005730659025788065
1400,4,ca5267d5258e0569e8890f5e68c841e1,غگل,,4.701085008106909,,0.0,172.22222222222223,,,,,,7.782312925170068,,0.0,0.728504910435224,3.201242218492998,22.222222222222232,16.300696517412938,6.5,1.2328767123287676,6.760000000000001,0.76,23.4031156546037,897703128.0,False,-0.11013986013986055,-0.11538461538461586,0.2290209790209774
1400,4,caeb12747085d21bf8331e09cbac141e,سرود,,17.79634539886128,,0.0,247.42589703588146,,,,,,0.5186349348899866,,0.0,0.20497417170736265,2.0855803671028306,40.0,18.678805970149252,6.5,8.082191780821917,8.66,0.69,28.925488448170103,1803870000.0,False,-0.018181818181818854,-0.2380952380952388,0.013852813852813117
1400,4,d108002c1966bd34137074461c1193bc,دبالک,,-7.407697093292953,,0.0,-35.526315789473685,,,,,,10.585034013605442,,0.0,0.686798643532944,3.5227637857114567,-15.732466829136204,8.603184079601991,6.5,0.821917808219178,4.36,0.69,13.996720302596607,108780000.0,False,-0.22879177377892035,-0.40006426735218537,-0.21883033419023212
1400,4,d481c7823a747032cbe08b189a6f03c0,زاگرس,,5.107521386327463,,0.0,101.70459050186315,,,,,,5.288982351322668,,0.0,0.6819647413658736,1.8616950869055522,5.5729910399045846,13.51820895522388,6.5,1.643835616438356,7.76,0.69,20.301210754446938,61058400000.0,False,0.557027876661935,-0.11931746397437482,-0.2669895928401501
1400,4,d4ba95c595b08e7a8441a997f29f4427,دکپسول,,63.82105201154502,,201.5811456775072,208.6248982912937,,,,,,5.158977063010809,,0.0,0.7219670993242892,3.1664211336225847,30.236272878535765,23.617711442786067,6.5,1.917808219178082,7.24,0.69,27.100108566755264,758600000.0,False,-0.02509198691741621,-0.13869582992641083,0.49892681929680993
1400,4,d5d20f20215dafb1d4d773897c34e2b5,شدوص,,66.90523310169216,,0.0,91.59891598915989,,,,,,0.6386138613861386,,0.0,0.5455326496301551,3.2760156085745704,-0.5506607929515406,15.545273631840796,6.5,7.671232876712328,4.64,0.69,23.705989490901654,670974108.0,False,0.04208194905869256,0.09856035437430699,0.30343300110742
1400,4,dfe07aa2c9a5a27265431f60ae868b8c,فسپا,,46.225453258098526,,0.0,359.40446650124073,,,,,,0.12682294479853085,,0.0,0.7000204371569296,2.7314303990214155,25.293489861259346,20.83283582089552,6.5,10.0,7.68,0.69,31.05885671641791,6017050000.0,False,-0.033219761499148404,-0.22657580919931797,-0.18057921635434326
1400,4,efb86e9938a9c7351b51280587d898dc,رانفور,,14.182540810242482,,0.0,10.866372980910425,,,,,,1.7046357615894039,,0.0,0.8820675559063614,2.41524308427638,11.476829796448683,10.395024875621889,6.5,4.10958904109589,9.48,0.69,21.034383602535268,12684000000.0,False,-0.09945609945609934,-0.32090132090132095,-0.194638694638694
1400,4,f014eb1a1c5399dfedbc5d53791ad9ac,شپدیس,,-10.886174518493297,,,,,,,,,0.17907744753382338,,0.0,0.5927093674234891,1.771605187201442,28.91104294478528,9.813333333333333,6.5,9.589041095890412,8.88,0.69,23.999838356164382,56322000000.0,False,0.42593694229625223,0.17013682331945423,0.35336109458655796
1400,4,f165f6d8af88d6563894b42f26df2b45,حسینا,,-12.184004925169667,,0.0,134.985835694051,,,,,,0.32670283303194697,,0.0,0.8097038141282613,2.402295767920352,16.496507254164428,14.061492537313432,6.5,9.04109589041096,9.2,0.69,26.773786015129826,3318000000.0,False,-0.1333025830258303,-0.28782287822878183,-0.2887453874538741
1400,4,f26e919a7e723cb5fb35be3a34b11035,کمنگنز,,41.44448488285637,,0.0,114.4078947368421,,,,,,0.37005216324025775,,0.0,0.8134871063289966,2.948601497695443,9.239130434782616,16.099303482587064,6.5,8.63013698630137,7.799999999999999,0.69,26.930313923533017,1319243200.0,False,0.005389718076284966,0.03855721393034828,0.6090381426202318
1400,4,fa2e3267b28da291dc990ba6910786d0,جم پیلن,,12.149832907513524,,0.0,100.86077038949861,,,,,,4.311763445468181,,0.0,0.7866690060287009,1.7750521987670578,14.972146836166257,13.848955223880598,6.5,2.191780821917808,9.64,0.69,22.2047078716009,18668000000.0,False,0.4427520747403466,0.4312229786811097,0.9729911047060555
1400,4,ff4c38ddc4d5a2b3d58437c8708fa6cb,بپیوند,,138.9153192891002,,,,,,,,,25.86111111111111,,0.0,0.5901614239941679,2.5801518042004865,19.084164748017397,13.546666666666667,6.5,0.273972602739726,7.279999999999999,0.69,19.04444109589041,1080000000.0,False,-0.18270676691729393,-0.274973147153599,-0.21160042964554304
1400,5,04234a593ca4912aa015a1dea99da781,زفکا,,7.9461110364924314,,,,,,,,,,,0.0,0.8599991742757843,3.200368298490816,8.945260347129501,11.142168674698794,6.5,0.0,7.265060240963856,0.69,17.185987951807228,,True,-0.25122549019607854,-0.34803921568627405,-0.15073529411764663
1400,5,07589f30e28ffd0a131f9c4157417d59,قنیشا,,3.017864351727728,,0.0,280.18518518518516,,,,,,1.6395518753044325,,0.0,-0.013346657127978112,3.6216558563837653,0.990099009900991,18.404819277108434,6.5,4.2105263157894735,3.7951807228915664,0.76,25.012,554310000.0,False,-0.18449197860962574,-0.31788472964943604,-0.47355912061794425
1400,5,0ab048f709cfd236a0ad7aaf542a990c,کنور,,-22.99265840456731,,,,,,,,,,,0.0,0.6217857519196064,2.442572824221486,40.0,9.744578313253012,6.5,0.0,9.0,0.76,19.18587951807229,,True,0.10644391408114617,0.14701670644391518,0.0009546539379476915
1400,5,0d19caedc1f47bfbce6949cc9fd54846,کفرا,,9.653214618029061,,,,,,,,,0.8587181483979924,,0.0,0.777555676522073,3.1599343916013396,40.0,11.190361445783132,6.5,6.7105263157894735,8.168674698795181,0.76,24.752867469879515,1395568502.0,False,-0.325767690253671,-0.3991989319092115,-0.3731642189586103
1400,5,100d9b545dbca1cb4b62ecc648741665,کلوند,,64.77384835729171,,,,,,,,,0.4919047619047619,,0.0,0.7790231577993834,3.072949508174029,18.463302752293576,13.407228915662651,6.5,7.894736842105264,7.301204819277109,0.76,26.678409638554214,840000000.0,False,-0.004840271055179146,-0.13165537270087146,0.15876089060987586
1400,5,1025955b553ca1fa9153eea469591cb1,پرداخت,,10.237989827168214,,,,,,,,,3.195907501174505,,0.0,0.9417422946771788,2.9285191320829087,-7.906137184115525,11.23855421686747,6.5,2.7631578947368416,7.481927710843373,0.76,21.267566265060243,4789250000.0,False,-0.32791062328498644,-0.19815758526068206,0.18384947079576652
1400,5,162bcc9b9c97c9f3510c1bd06b5ae8c0,غفارس,,7.282548173792569,,,,,,,,,,,0.0,0.08321579169826332,3.9958448348335946,-11.823624222887407,11.04578313253012,0.0,0.0,3.36144578313253,0.76,10.949493975903614,-287631640.0,True,-0.5199112155633896,-0.709753231492362,-0.5713539626583111
1400,5,1712cd6b0f7a77388a2c072ad6694a89,تلیسه,,3.9551328198614177,,,,,,,,,18.06326331319872,,0.0,0.8541354318407883,2.61311237286875,6.271604938271613,10.901204819277108,6.5,0.13157894736842146,8.710843373493976,0.69,18.108102726696256,594962200.0,False,-0.33736059479553837,-0.47351301115241595,-0.06784386617100269
1400,5,1843493e1f47856f9ed240017217d5bf,شیراز,,53.74136157400089,,,,,,,,,2.0597175314706786,,0.0,0.6454057982190808,2.6427420097459637,34.31774952447692,13.214457831325301,6.5,3.421052631578947,8.240963855421686,0.76,23.846120481927713,33221400000.0,False,0.1293880897369004,-0.2656331519713808,-0.09458150108072028
1400,5,1b64f3e77238bc8dc5e3277587374ecf,ساروم,,58.1925835779322,,,,,,,,,3.7249763928234185,,0.0,0.5331680450311769,2.9303552363903544,34.12954777286637,13.310843373493976,6.5,2.3684210526315788,6.831325301204819,0.69,20.017306911857954,2965200000.0,False,-0.0404334875467397,-0.25381836618290066,0.09252804360225797
1400,5,1ddbed63fff24fa4ad4fc82f1d695219,سیستم,,-11.56504714931732,,0.0,107.19981772613352,,,,,,1.545786337407186,,0.0,0.7866838628594429,2.7261303128964656,40.0,13.5855421686747,6.5,4.473684210526315,5.578313253012048,0.7,21.09627774254914,3819480000.0,False,-0.021595162683558544,-0.015548517132161876,0.2997408580477978
1400,5,1e14ece10fa50f96266e53a6d2ce83a1,سفانو,,-6.25756476571514,,,,,,,,,1.8275862068965518,,0.0,0.6521031419878398,3.0469569395913854,26.89545091779728,10.274698795180722,6.5,3.81578947368421,6.795180722891566,0.76,20.81310843373494,1305000000.0,False,-0.14989517819706533,-0.20503144654088112,0.42368972746331224
1400,5,25594bcbd879ef25ca250052162de693,سبجنو,,5.160209362666324,,,,,,,,,1.2779431664411367,,0.0,0.6547735935721462,2.635598582485962,28.664850136239785,10.949397590361446,6.5,5.526315789473683,8.096385542168674,0.69,21.43974825618262,1448440000.0,False,-0.1499364675984749,-0.1579839051249463,-0.06247352816603102
1400,5,2c7e998dc9b612c1fd643b991c0dc3cc,غشصفا,,-1.7498913762918678,,,,,,,,,10.38243062570316,,0.0,0.8523730810333818,3.705215059209974,23.80218764443076,10.51566265060241,6.5,0.5263157894736847,7.590361445783132,0.76,19.10057831325301,646924575.0,False,0.09830761572921798,-0.5665754106520662,-0.4213539074166257
1400,5,2dc3ef3ab0a0505e8859b5400fc35e95,شکربن,,-10.660272008359517,,,,,,,,,0.21493327900580625,,0.0,0.7298879981366716,2.9037271632859176,33.71356147021547,10.033734939759036,6.5,9.736842105263158,7.879518072289156,0.76,25.954072289156628,2454250000.0,False,-0.04976303317535535,-0.24360189573459667,-0.15545023696682414
1400,5,2dcd8b1b42da502813fb5b275d5e288e,زشگزا,,6.759070570630987,,0.0,20.3788748564868,,,,,,11.032904148783977,,0.0,0.8100555801785752,2.5952637478060177,17.382039573820386,11.597590361445782,6.5,0.3947368421052633,9.072289156626505,0.76,20.949108433734942,335520000.0,False,-0.2549273858921157,-0.33143153526970937,-0.1864626556016591
1400,5,2fe468d2d5a13b43ee3bc672d1fc2c6c,تایرا,,49.746590076654314,,0.0,83.52450469238791,,,,,,0.30823863636363635,,0.0,0.6905569229478197,2.3632572998576227,3.5305343511450316,15.669879518072289,6.5,9.078947368421053,7.337349397590362,0.76,29.325493975903616,11264000000.0,False,-0.1336405529953918,-0.46082949308755783,-0.22949308755760434
1400,5,32cddf0dc9b06053a765b4c371dfe764,سصوفی,,36.087689598534055,,,,,,,,,7.630504148053606,,0.0,0.673414199617828,3.327595346436725,40.0,12.587951807228915,6.5,0.9210526315789469,7.0120481927710845,0.69,18.64452631578947,1723700000.0,False,-0.30668227816341875,-0.3719996654679264,-0.02199548381701022
1400,5,34f99deab827071c31069cb575b6aeeb,هجرت,,55.191094720305585,,,,,,,,,0.34572057490612457,,0.0,0.6924537326560026,2.986675101948563,30.88235294117647,13.262650602409638,6.5,8.68421052631579,7.373493975903614,0.69,24.716045022194034,2316900000.0,False,-0.003745318352059712,-0.11735330836454416,0.026217228464420872
1400,5,36d852f81798b4c4f57827151acb1e86,شاراک,,15.203244134259464,,,,,,,,,2.235753052917232,,0.0,0.8153690400766573,3.1103759467589094,40.0,11.527710843373494,6.5,3.1578947368421053,9.108433734939759,0.76,23.023469879518075,47545344000.0,False,0.05636473979669199,-0.06501289637384322,-0.06986800182066433
1400,5,39232c8d2f1231a8f681e77185a0a39e,کرازی,,28.880264011312782,,0.0,108.87265135699373,,,,,,0.29535232383808097,,0.0,0.8250129631068274,1.7441929793057889,-23.840206185567013,17.043373493975903,6.5,9.210526315789473,4.566265060240966,0.7,26.124115409004435,2401200000.0,False,0.043993231810490974,0.14382402707275777,0.301184433164128
1400,5,39c493c82f878ca7ed0a347493f150b6,شرانل,,-21.061963839698848,,,,,,,,,1.2001396648044693,,0.0,0.7405360454526744,2.1177209758142705,18.311992289687453,9.79277108433735,6.5,5.7894736842105265,8.674698795180722,0.69,21.22229105897273,14320000000.0,False,-0.058070522518329004,-0.20423600605143744,0.05132084254625813
1400,5,3dc6ca7296ff7c957aa13a1bf9e28347,کلر,,23.783900014157,,,,,,,,,1.0111079464540018,,0.0,0.8701429576023596,3.853688712378078,6.63863021928508,12.154216867469879,6.5,6.184210526315789,6.686746987951808,0.69,21.752370323398853,1149852500.0,False,-0.1188732394366202,-0.36394366197183103,-0.40507042253521097
1400,5,3eed9ad615c315d96a80b4ed8599772d,افق,,11.347047808865728,,,,,,,,,2.0352843503528435,,0.0,0.8688609847556088,2.4051810891016205,-0.3050020333468906,11.334939759036144,6.5,3.552631578947368,8.855421686746988,0.69,20.867665187064045,7227000000.0,False,-0.26453191923312325,-0.3132775851519478,-0.05221293085865819
1400,5,4a1adc39de6b1615bf5bf9b656a3030f,خموتور,,44.81438043035975,,,,,,,,,1.7859778597785978,,0.0,0.831587818550335,2.679393071456307,8.64197530864197,12.87710843373494,6.5,3.947368421052632,8.493975903614457,0.76,24.18202409638554,774431280.0,False,0.23140495867768607,-0.3729338842975203,-0.2840909090909097
1400,5,4d8273e8e35e83a73ef9b5bca072c95c,کالا,,-1.2045057523843328,,,,,,,23.847371776707284,44.15774612741902,4.372274143302181,,0.0,0.8695603349225218,3.089837593994952,40.0,10.563855421686746,2.0842253872580985,1.9736842105263153,9.542168674698795,0.69,16.673114248977267,3210000000.0,False,-0.2034200213751337,-0.5112219451371571,-0.3156394727467038
1400,5,508279539a385693bd947ea986985bb4,شپارس,,18.104615850240236,,,,,,,,,1.5209610198578083,,0.0,-0.28725195370537837,3.1540122650387867,-7.441386340468914,11.720481927710843,6.5,4.736842105263158,4.012048192771084,0.76,20.496722891566264,462966500.0,False,-0.4856828193832605,-0.6145374449339212,-0.6079295154185025
1400,5,5846976e3619ada1281f076ebdce9055,بترانس,,-32.79743767097253,,,,,,,,,2.9555758678142627,,0.0,0.25012779804102137,2.584593900562921,12.185929648241212,9.648192771084338,6.5,2.8947368421052633,6.831325301204819,0.69,17.853235890932147,10998757116.0,False,-0.16797312430011224,-0.39081746920492777,-0.22060470324748105
1400,5,5d5c836b94dd5814744b8f6f549c51e8,سغرب,,-18.54096994686677,,,,,,,,,,,0.0,0.08908518999113013,3.1619158785835024,8.41452612931799,9.937349397590362,6.5,0.0,4.698795180722891,0.69,14.583939759036141,525500000.0,True,-0.3684640522875817,-0.520424836601307,-0.09150326797385555
1400,5,62475be81f64f0f74b0f1f4a798dd2c5,های وب,,10.245130469754038,,,,,,,,,1.0701839695275144,,0.0,0.8018667259669743,2.774271770773976,20.809248554913285,11.286746987951807,6.5,6.052631578947368,8.638554216867469,0.69,22.409773620798983,8143740000.0,False,-0.040191387559808,-0.36555023923444874,0.0593301435406699
1400,5,62a63aab5e5f97d82fe87b1c3a34f7f2,بوعلی,,14.67901253467534,,,,,,,,,0.8306222566485928,,0.0,0.6874946959934503,2.829697778969454,40.0,11.479518072289157,6.5,6.842105263157895,8.349397590361447,0.69,22.88800443880786,27111000000.0,False,0.08144233758159825,0.03357165060615408,0.5603046316443883
1400,5,68e6f82aede2360869ceea7a3ea76d08,دفرا,,50.1375536610436,,,,,,,,,0.7583361980061877,,0.0,0.6409657022146324,3.113057993424569,40.0,13.118072289156625,6.5,7.2368421052631575,7.373493975903614,0.69,23.617601775523138,2036300000.0,False,-0.16137805983680853,-0.20942883046237504,0.14415231187669875
1400,5,6b88726e82dff2001540bb7b87e2d9be,پاکشو,,21.58270573773253,,,,,,,,,8.780414688983264,,0.0,0.7928912537072843,2.6556750259465973,13.483146067415742,11.96144578313253,6.5,0.7894736842105265,8.493975903614459,0.76,21.086120481927715,16012000000.0,False,-0.013315124615909446,0.01126664390577048,0.012973711164220969
1400,5,6def03d39ddc41e22cacb552bcb94ee0,زمگسا,,19.924984837918668,,,,,,,,,15.446535500427716,,0.0,0.7889184743642954,3.033102110915175,-2.2572263721987618,11.816867469879519,6.5,0.2631578947368418,6.46987951807229,0.69,17.284434369055166,350700000.0,False,-0.3467907182809995,-0.4388325857008363,-0.13612449465581222
1400,5,6f7820e83627a1b5cd580bbcbb338ef3,پیزد,,22.162477445158647,,0.0,175.73445249904614,,,,,,0.33015082330150824,,0.0,0.7479733031165237,2.6074872744295012,20.505050505050516,17.60963855421687,6.5,8.81578947368421,8.421686746987952,0.76,31.423807228915663,3685770000.0,False,-0.24015088013411556,-0.4425817267393126,-0.490360435875943
1400,5,7083cfdfe2c268113f647360403b3778,پخش,,41.32490614314512,,,,,,,,,1.4655841567541485,,0.0,0.7117221052281675,3.3742542101844273,12.844866576209867,12.732530120481927,6.5,5.0,5.710843373493975,0.69,20.66092771084337,2383350000.0,False,0.12625250501002006,0.2024048096192379,0.6809619238476925
1400,5,713aa98887c6fda78002e405bfbec00e,کهمدا,,26.20091241092519,,,,,,,,,1.4149102263856363,,0.0,0.7243993855106854,2.7608748245185826,17.599351175993515,12.250602409638555,6.5,5.13157894736842,7.518072289156626,0.76,23.864192771084333,2951424000.0,False,-0.11034482758620645,-0.12068965517241326,0.07379310344827728
1400,5,7386c9d3264a07cdaacbdba2e1941d42,کاسپین,,84.91893879802635,,,,,,,,,0.6172568049131852,,0.0,0.719029847384578,3.153884371472418,7.287822878228778,13.455421686746988,6.5,7.631578947368421,5.855421686746988,0.69,23.075271401395053,1318900000.0,False,0.19518486672399016,-0.08254514187446238,0.1367153912295811
1400,5,799566aa607bcd4a8ce4fed470c7d2b0,چکاپا,,-18.659475295441506,,,,,,,,,,,0.0,0.12532264188996634,2.833527009882986,11.62109375,9.840963855421686,6.5,0.0,5.8915662650602405,0.76,16.896722891566263,,True,-0.20734908136482932,-0.349081364829396,-0.32312627588218046
1400,5,7bb1956b5377b9485a7db8de8b55a434,شاملا,,1.709157573837583,,,,,,,,,1.6148193508879363,,0.0,0.8046281083329074,3.1782800009855845,8.340180772391115,10.660240963855422,6.5,4.342105263157895,6.759036144578314,0.76,21.47865060240964,2743440000.0,False,-0.2990140310959426,-0.143723928706864,-0.23871824042472534
1400,5,7d537ec96a4dfdbd270698d08661b4b4,فنوال,,17.40022106689625,,,,,,,,,0.39337474120082816,,0.0,0.7543947993525495,3.128647155967788,18.873826903023993,11.672289156626507,6.5,8.289473684210527,6.7951807228915655,0.69,22.94729105897273,1965849606.0,False,-0.18070175438596514,-0.1640350877192993,-0.01929824561403637
1400,5,7e41b7fd7ba1c353199eba22667db254,کسرا,,26.18985292264138,,,,,,,,,2.7209490095059716,,0.0,0.8037364294038836,3.518537670467435,21.215469613259664,12.202409638554217,6.5,3.026315789473685,7.265060240963855,0.76,22.035277108433736,1546956222.0,False,-0.17259191735034962,-0.1829231236706167,-0.03160133697964107
1400,5,7f03a704085688ac90d02018a42c8162,پکرمان,,19.65181227299699,,,,,,,,,0.888135593220339,,0.0,0.7942081092298952,2.468320193543657,25.119388729703918,11.76867469879518,6.5,6.315789473684211,9.506024096385541,0.76,25.90877108433735,7453175000.0,False,-0.2335877862595419,-0.5484732824427481,-0.47251908396946496
1400,5,86753ad1b296713ec2fe34094b7b1d88,کماسه,,28.700396727247536,,0.0,-40.98951093137874,,,,,,1.7326266195524147,,0.0,0.7190287465549652,3.7363915729477073,40.0,10.995180722891567,6.5,4.078947368421053,3.0843373493975896,0.7,17.26092580849715,186780000.0,False,0.05914343983684556,-0.5261726716519375,-0.4051665533650576
1400,5,8bbc5bbccde546656d599555b9be64d9,سقاین,,2.9412718862711573,,,,,,,,,0.42896131000160537,,0.0,0.7750924420893538,3.3964831282708103,40.0,10.756626506024096,6.5,8.157894736842104,7.734939759036145,0.76,25.193590361445782,1557250000.0,False,-0.2705838323353299,-0.4382485029940121,-0.33607784431137755
1400,5,8c179073bc41ee6b95d603feda98dafa,قرن,,42.97601173869483,,0.0,24.137931034482758,,,,,,0.7516501650165016,,0.0,0.679106695522889,2.737877152215323,10.112812248186941,14.380722891566265,6.5,7.36842105263158,6.831325301204819,0.76,26.661156626506024,3636000000.0,False,-0.2301500182949141,-0.29381631906330063,-0.4694474935967803
1400,5,8ecb7116a860463b6dee7ca13dcf73ea,شبصیر,,15.642565637673943,,,,,,,,,0.22743292376813506,,0.0,0.7844839198349475,2.9074634499834566,28.510028653295127,11.57590361445783,6.5,9.605263157894736,8.096385542168676,0.76,27.190939759036148,5916030000.0,False,0.10776662950576088,-0.08138238573021028,0.10219249349684234
1400,5,9014071d39f25d22b48f82c550918f60,زکشت,,7.406723082418742,,,,,,,,,4.855942376950781,,0.0,0.8876858521072061,2.8173137098383694,-26.82706222865412,11.093975903614458,6.5,1.3157894736842102,7.590361445783133,0.69,18.28508750792644,249900000.0,False,0.09295426452410349,-0.5283065512978988,0.06007416563658863
